zip5,county_fips,CBSA Code,CBSA Title
17215,42061,26500,"Huntingdon, PA"
10538,36119,35620,"New York-Newark-Jersey City, NY-NJ"
94085,06085,41940,"San Jose-Sunnyvale-Santa Clara, CA"
16694,42061,26500,"Huntingdon, PA"
60644,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
13214,36067,45060,"Syracuse, NY"
62087,17119,41180,"St. Louis, MO-IL"
12770,36105,33910,"Monticello, NY"
89143,32003,29820,"Las Vegas-Henderson-North Las Vegas, NV"
77453,48481,20900,"El Campo, TX"
80209,08031,19740,"Denver-Aurora-Centennial, CO"
70031,22089,35380,"New Orleans-Metairie, LA"
11024,36059,35620,"New York-Newark-Jersey City, NY-NJ"
75209,48113,19100,"Dallas-Fort Worth-Arlington, TX"
99836,02198,,
90031,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
02833,44009,39300,"Providence-Warwick, RI-MA"
55105,27123,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
31039,13269,,
32332,12039,45220,"Tallahassee, FL"
62359,17001,39500,"Quincy, IL-MO"
91024,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
11552,36059,35620,"New York-Newark-Jersey City, NY-NJ"
12086,36091,10580,"Albany-Schenectady-Troy, NY"
49007,26077,28020,"Kalamazoo-Portage, MI"
95699,06005,,
36313,01061,20020,"Dothan, AL"
10304,36085,35620,"New York-Newark-Jersey City, NY-NJ"
40215,21111,31140,"Louisville/Jefferson County, KY-IN"
08846,34023,35620,"New York-Newark-Jersey City, NY-NJ"
32579,12091,18880,"Crestview-Fort Walton Beach-Destin, FL"
17836,42097,44980,"Sunbury, PA"
25688,54059,,
19802,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
83643,16003,,
06779,09005,,
33182,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
12433,36111,28740,"Kingston, NY"
27531,37191,24140,"Goldsboro, NC"
20015,11001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
78147,48493,41700,"San Antonio-New Braunfels, TX"
33150,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
23045,51115,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
90713,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
07976,34027,35620,"New York-Newark-Jersey City, NY-NJ"
79935,48141,21340,"El Paso, TX"
60651,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
14223,36029,15380,"Buffalo-Cheektowaga, NY"
77056,48201,26420,"Houston-Pasadena-The Woodlands, TX"
78592,48061,15180,"Brownsville-Harlingen, TX"
08823,34035,35620,"New York-Newark-Jersey City, NY-NJ"
92606,06059,31080,"Los Angeles-Long Beach-Anaheim, CA"
27608,37183,39580,"Raleigh-Cary, NC"
89169,32003,29820,"Las Vegas-Henderson-North Las Vegas, NV"
78104,48025,13300,"Beeville, TX"
97024,41051,38900,"Portland-Vancouver-Hillsboro, OR-WA"
13860,36025,,
19134,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
01108,25013,44140,"Springfield, MA"
92868,06059,31080,"Los Angeles-Long Beach-Anaheim, CA"
15216,42003,38300,"Pittsburgh, PA"
01129,25013,44140,"Springfield, MA"
97135,41057,,
07856,34027,35620,"New York-Newark-Jersey City, NY-NJ"
02910,44007,39300,"Providence-Warwick, RI-MA"
93109,06083,42200,"Santa Maria-Santa Barbara, CA"
21213,24510,12580,"Baltimore-Columbia-Towson, MD"
91030,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
91340,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
77094,48201,26420,"Houston-Pasadena-The Woodlands, TX"
34690,12101,45300,"Tampa-St. Petersburg-Clearwater, FL"
18018,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ"
03826,33015,14460,"Boston-Cambridge-Newton, MA-NH"
10801,36119,35620,"New York-Newark-Jersey City, NY-NJ"
60915,17091,28100,"Kankakee, IL"
70053,22051,35380,"New Orleans-Metairie, LA"
55806,27137,20260,"Duluth, MN-WI"
33704,12103,45300,"Tampa-St. Petersburg-Clearwater, FL"
34201,12081,35840,"North Port-Bradenton-Sarasota, FL"
92075,06073,41740,"San Diego-Chula Vista-Carlsbad, CA"
26559,54049,21900,"Fairmont, WV"
01611,25027,49340,"Worcester, MA"
02149,25017,14460,"Boston-Cambridge-Newton, MA-NH"
74339,40115,33060,"Miami, OK"
31401,13051,42340,"Savannah, GA"
29939,45049,,
98408,53053,42660,"Seattle-Tacoma-Bellevue, WA"
77011,48201,26420,"Houston-Pasadena-The Woodlands, TX"
15562,42111,43740,"Somerset, PA"
70075,22087,35380,"New Orleans-Metairie, LA"
60805,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
72832,05071,,
55412,27053,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
33708,12103,45300,"Tampa-St. Petersburg-Clearwater, FL"
19119,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
65586,29055,,
02908,44007,39300,"Providence-Warwick, RI-MA"
28332,37017,,
63118,29510,41180,"St. Louis, MO-IL"
37407,47065,16860,"Chattanooga, TN-GA"
91405,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
73122,40109,36420,"Oklahoma City, OK"
17720,42081,48700,"Williamsport, PA"
70464,22103,43640,"Slidell-Mandeville-Covington, LA"
04650,23009,,
13441,36065,46540,"Utica-Rome, NY"
13450,36077,36580,"Oneonta, NY"
38768,28133,,
11705,36103,35620,"New York-Newark-Jersey City, NY-NJ"
18622,42079,42540,"Scranton--Wilkes-Barre, PA"
33776,12103,45300,"Tampa-St. Petersburg-Clearwater, FL"
13636,36045,48060,"Watertown-Fort Drum, NY"
94705,06001,41860,"San Francisco-Oakland-Fremont, CA"
31315,13179,25980,"Hinesville, GA"
92116,06073,41740,"San Diego-Chula Vista-Carlsbad, CA"
05736,50021,40860,"Rutland, VT"
41386,21189,,
55375,27053,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
24733,54055,14140,"Bluefield, WV-VA"
02562,25001,12700,"Barnstable Town, MA"
07677,34003,35620,"New York-Newark-Jersey City, NY-NJ"
01843,25009,14460,"Boston-Cambridge-Newton, MA-NH"
94030,06081,41860,"San Francisco-Oakland-Fremont, CA"
02644,25001,12700,"Barnstable Town, MA"
13639,36089,32390,"Massena-Ogdensburg, NY"
98144,53033,42660,"Seattle-Tacoma-Bellevue, WA"
15133,42003,38300,"Pittsburgh, PA"
10603,36119,35620,"New York-Newark-Jersey City, NY-NJ"
02881,44009,39300,"Providence-Warwick, RI-MA"
87828,35053,,
96705,15007,28180,"Kapaa, HI"
60461,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
14721,36003,,
24412,51017,,
14102,36029,15380,"Buffalo-Cheektowaga, NY"
63019,29099,41180,"St. Louis, MO-IL"
07110,34013,35620,"New York-Newark-Jersey City, NY-NJ"
63104,29510,41180,"St. Louis, MO-IL"
62060,17119,41180,"St. Louis, MO-IL"
21647,24041,20660,"Easton, MD"
17104,42043,25420,"Harrisburg-Carlisle, PA"
95564,06023,21700,"Eureka-Arcata, CA"
94128,06081,41860,"San Francisco-Oakland-Fremont, CA"
33763,12103,45300,"Tampa-St. Petersburg-Clearwater, FL"
35234,01073,13820,"Birmingham, AL"
48202,26163,19820,"Detroit-Warren-Dearborn, MI"
72325,05035,32820,"Memphis, TN-MS-AR"
92604,06059,31080,"Los Angeles-Long Beach-Anaheim, CA"
51051,19133,,
76005,48439,19100,"Dallas-Fort Worth-Arlington, TX"
36371,01045,37120,"Ozark, AL"
79033,48357,,
72546,05023,,
91776,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
23508,51710,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
78752,48453,12420,"Austin-Round Rock-San Marcos, TX"
94112,06075,41860,"San Francisco-Oakland-Fremont, CA"
15083,42129,38300,"Pittsburgh, PA"
46107,18097,26900,"Indianapolis-Carmel-Greenwood, IN"
12472,36111,28740,"Kingston, NY"
08091,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
41271,21115,,
91606,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
14214,36029,15380,"Buffalo-Cheektowaga, NY"
08001,34033,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
62018,17119,41180,"St. Louis, MO-IL"
94580,06001,41860,"San Francisco-Oakland-Fremont, CA"
19096,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
78416,48355,18580,"Corpus Christi, TX"
07506,34031,35620,"New York-Newark-Jersey City, NY-NJ"
43608,39095,45780,"Toledo, OH"
62819,17055,,
95126,06085,41940,"San Jose-Sunnyvale-Santa Clara, CA"
51554,19129,36540,"Omaha, NE-IA"
35149,01121,45180,"Talladega-Sylacauga, AL"
98134,53033,42660,"Seattle-Tacoma-Bellevue, WA"
08071,34015,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
15952,42021,27780,"Johnstown, PA"
50465,19189,,
60476,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
30312,13121,12060,"Atlanta-Sandy Springs-Roswell, GA"
30309,13121,12060,"Atlanta-Sandy Springs-Roswell, GA"
48082,26099,19820,"Detroit-Warren-Dearborn, MI"
33403,12099,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
66611,20177,45820,"Topeka, KS"
13313,36065,46540,"Utica-Rome, NY"
60475,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
21216,24510,12580,"Baltimore-Columbia-Towson, MD"
23221,51760,40060,"Richmond, VA"
07109,34013,35620,"New York-Newark-Jersey City, NY-NJ"
46615,18141,43780,"South Bend-Mishawaka, IN-MI"
38764,28011,17380,"Cleveland, MS"
33127,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
92663,06059,31080,"Los Angeles-Long Beach-Anaheim, CA"
92322,06071,40140,"Riverside-San Bernardino-Ontario, CA"
58002,38017,22020,"Fargo, ND-MN"
16634,42061,26500,"Huntingdon, PA"
90063,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
97535,41029,32780,"Medford, OR"
19979,10001,20100,"Dover, DE"
55102,27123,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
68108,31055,36540,"Omaha, NE-IA"
90001,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
10597,36119,35620,"New York-Newark-Jersey City, NY-NJ"
11755,36103,35620,"New York-Newark-Jersey City, NY-NJ"
70121,22051,35380,"New Orleans-Metairie, LA"
33606,12057,45300,"Tampa-St. Petersburg-Clearwater, FL"
90033,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
06807,09001,,
25193,54005,16620,"Charleston, WV"
39630,28037,,
53122,55133,33340,"Milwaukee-Waukesha, WI"
24581,51125,16820,"Charlottesville, VA"
97634,41035,28900,"Klamath Falls, OR"
13751,36025,,
76707,48309,47380,"Waco, TX"
68063,31053,23340,"Fremont, NE"
66031,20091,28140,"Kansas City, MO-KS"
33180,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
95133,06085,41940,"San Jose-Sunnyvale-Santa Clara, CA"
59636,30049,25740,"Helena, MT"
91803,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
94122,06075,41860,"San Francisco-Oakland-Fremont, CA"
24843,54047,,
06110,09003,,
48230,26163,19820,"Detroit-Warren-Dearborn, MI"
77081,48201,26420,"Houston-Pasadena-The Woodlands, TX"
25862,54019,13220,"Beckley, WV"
68113,31153,36540,"Omaha, NE-IA"
11434,36081,35620,"New York-Newark-Jersey City, NY-NJ"
75254,48113,19100,"Dallas-Fort Worth-Arlington, TX"
80222,08031,19740,"Denver-Aurora-Centennial, CO"
91345,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
08350,34001,12100,"Atlantic City-Hammonton, NJ"
20903,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
99655,02050,,
43037,39083,34540,"Mount Vernon, OH"
61374,17011,36837,"Ottawa, IL"
12486,36111,28740,"Kingston, NY"
77518,48167,26420,"Houston-Pasadena-The Woodlands, TX"
78145,48025,13300,"Beeville, TX"
02557,25007,47240,"Vineyard Haven, MA"
99517,02020,11260,"Anchorage, AK"
11553,36059,35620,"New York-Newark-Jersey City, NY-NJ"
33521,12119,48680,"Wildwood-The Villages, FL"
60656,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
66101,20209,28140,"Kansas City, MO-KS"
36615,01097,33660,"Mobile, AL"
19120,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
92273,06025,20940,"El Centro, CA"
61232,17161,19340,"Davenport-Moline-Rock Island, IA-IL"
01851,25017,14460,"Boston-Cambridge-Newton, MA-NH"
70002,22051,35380,"New Orleans-Metairie, LA"
19025,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
53204,55079,33340,"Milwaukee-Waukesha, WI"
13207,36067,45060,"Syracuse, NY"
92701,06059,31080,"Los Angeles-Long Beach-Anaheim, CA"
63133,29189,41180,"St. Louis, MO-IL"
75287,48085,19100,"Dallas-Fort Worth-Arlington, TX"
60614,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
46807,18003,23060,"Fort Wayne, IN"
11762,36059,35620,"New York-Newark-Jersey City, NY-NJ"
95258,06077,44700,"Stockton-Lodi, CA"
78404,48355,18580,"Corpus Christi, TX"
46613,18141,43780,"South Bend-Mishawaka, IN-MI"
94925,06041,41860,"San Francisco-Oakland-Fremont, CA"
63111,29510,41180,"St. Louis, MO-IL"
94933,06041,41860,"San Francisco-Oakland-Fremont, CA"
79412,48303,31180,"Lubbock, TX"
48208,26163,19820,"Detroit-Warren-Dearborn, MI"
08840,34023,35620,"New York-Newark-Jersey City, NY-NJ"
15342,42125,38300,"Pittsburgh, PA"
37828,47001,28940,"Knoxville, TN"
98112,53033,42660,"Seattle-Tacoma-Bellevue, WA"
14217,36029,15380,"Buffalo-Cheektowaga, NY"
93101,06083,42200,"Santa Maria-Santa Barbara, CA"
19001,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
94601,06001,41860,"San Francisco-Oakland-Fremont, CA"
80224,08031,19740,"Denver-Aurora-Centennial, CO"
27510,37135,20500,"Durham-Chapel Hill, NC"
75659,48203,30980,"Longview, TX"
30137,13015,12060,"Atlanta-Sandy Springs-Roswell, GA"
10996,36071,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
53920,55077,,
53130,55079,33340,"Milwaukee-Waukesha, WI"
36107,01101,33860,"Montgomery, AL"
44132,39035,17410,"Cleveland, OH"
15228,42003,38300,"Pittsburgh, PA"
08326,34001,12100,"Atlantic City-Hammonton, NJ"
60926,17075,,
52345,19011,16300,"Cedar Rapids, IA"
19072,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
63112,29510,41180,"St. Louis, MO-IL"
40210,21111,31140,"Louisville/Jefferson County, KY-IN"
60162,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
40204,21111,31140,"Louisville/Jefferson County, KY-IN"
79414,48303,31180,"Lubbock, TX"
10303,36085,35620,"New York-Newark-Jersey City, NY-NJ"
78594,48489,39700,"Raymondville, TX"
20737,24033,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
90603,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
23070,51119,,
78565,48215,32580,"McAllen-Edinburg-Mission, TX"
08830,34023,35620,"New York-Newark-Jersey City, NY-NJ"
90059,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
22432,51133,,
07624,34003,35620,"New York-Newark-Jersey City, NY-NJ"
06604,09001,,
60513,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
17030,42043,25420,"Harrisburg-Carlisle, PA"
19140,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
91755,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
44672,39099,49660,"Youngstown-Warren, OH"
38542,47133,18260,"Cookeville, TN"
19118,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
45403,39113,19430,"Dayton-Kettering-Beavercreek, OH"
57041,46099,43620,"Sioux Falls, SD-MN"
23130,51115,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
14210,36029,15380,"Buffalo-Cheektowaga, NY"
82929,56037,40540,"Rock Springs, WY"
61282,17161,19340,"Davenport-Moline-Rock Island, IA-IL"
93022,06111,37100,"Oxnard-Thousand Oaks-Ventura, CA"
23226,51760,40060,"Richmond, VA"
61519,17057,15900,"Canton, IL"
55413,27053,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
33146,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
12750,36105,33910,"Monticello, NY"
38631,28027,17260,"Clarksdale, MS"
54140,55087,11540,"Appleton, WI"
60457,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
33839,12105,29460,"Lakeland-Winter Haven, FL"
28203,37119,16740,"Charlotte-Concord-Gastonia, NC-SC"
94132,06075,41860,"San Francisco-Oakland-Fremont, CA"
02909,44007,39300,"Providence-Warwick, RI-MA"
77031,48201,26420,"Houston-Pasadena-The Woodlands, TX"
07055,34031,35620,"New York-Newark-Jersey City, NY-NJ"
98644,53049,,
94579,06001,41860,"San Francisco-Oakland-Fremont, CA"
45213,39061,17140,"Cincinnati, OH-KY-IN"
55414,27053,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
33304,12011,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
07060,34039,35620,"New York-Newark-Jersey City, NY-NJ"
17554,42071,29540,"Lancaster, PA"
20194,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
72199,05119,30780,"Little Rock-North Little Rock-Conway, AR"
19143,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
80530,08123,24540,"Greeley, CO"
22307,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
23605,51700,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
15234,42003,38300,"Pittsburgh, PA"
07011,34031,35620,"New York-Newark-Jersey City, NY-NJ"
94401,06081,41860,"San Francisco-Oakland-Fremont, CA"
83223,16007,,
93223,06107,47300,"Visalia, CA"
19021,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
39216,28049,27140,"Jackson, MS"
46635,18141,43780,"South Bend-Mishawaka, IN-MI"
90034,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
14506,36055,40380,"Rochester, NY"
04675,23009,,
75223,48113,19100,"Dallas-Fort Worth-Arlington, TX"
91775,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
02906,44007,39300,"Providence-Warwick, RI-MA"
98126,53033,42660,"Seattle-Tacoma-Bellevue, WA"
13469,36065,46540,"Utica-Rome, NY"
80236,08031,19740,"Denver-Aurora-Centennial, CO"
32925,12009,37340,"Palm Bay-Melbourne-Titusville, FL"
39342,28075,32940,"Meridian, MS"
42338,21183,,
48206,26163,19820,"Detroit-Warren-Dearborn, MI"
73488,40019,11620,"Ardmore, OK"
07401,34003,35620,"New York-Newark-Jersey City, NY-NJ"
33144,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
20007,11001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
60503,17197,16980,"Chicago-Naperville-Elgin, IL-IN"
20008,11001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
19373,42045,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
33140,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
42130,21009,23980,"Glasgow, KY"
60706,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
79776,48135,36220,"Odessa, TX"
90813,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
06610,09001,,
67232,20173,48620,"Wichita, KS"
84105,49035,41620,"Salt Lake City-Murray, UT"
64054,29095,28140,"Kansas City, MO-KS"
56032,27047,10660,"Albert Lea, MN"
26075,54009,48260,"Weirton-Steubenville, WV-OH"
52728,19163,19340,"Davenport-Moline-Rock Island, IA-IL"
55410,27053,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
77587,48201,26420,"Houston-Pasadena-The Woodlands, TX"
00921,72127,41980,"San Juan-Bayamón-Caguas, PR"
77801,48041,17780,"College Station-Bryan, TX"
53598,55025,31540,"Madison, WI"
45204,39061,17140,"Cincinnati, OH-KY-IN"
19031,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
57621,46031,,
46379,18111,16980,"Chicago-Naperville-Elgin, IL-IN"
33174,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
43523,39069,,
79344,48017,,
19104,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
95368,06099,33700,"Modesto, CA"
15957,42063,26860,"Indiana, PA"
02474,25017,14460,"Boston-Cambridge-Newton, MA-NH"
17930,42107,39060,"Pottsville, PA"
07934,34035,35620,"New York-Newark-Jersey City, NY-NJ"
96090,06103,39780,"Red Bluff, CA"
60202,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
61426,17175,37900,"Peoria, IL"
43201,39049,18140,"Columbus, OH"
10464,36005,35620,"New York-Newark-Jersey City, NY-NJ"
20839,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
90004,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
46216,18097,26900,"Indianapolis-Carmel-Greenwood, IN"
23230,51087,40060,"Richmond, VA"
01905,25009,14460,"Boston-Cambridge-Newton, MA-NH"
79903,48141,21340,"El Paso, TX"
17361,42133,49620,"York-Hanover, PA"
04673,23009,,
11703,36103,35620,"New York-Newark-Jersey City, NY-NJ"
44114,39035,17410,"Cleveland, OH"
33181,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
01841,25009,14460,"Boston-Cambridge-Newton, MA-NH"
93728,06019,23420,"Fresno, CA"
61936,17147,16580,"Champaign-Urbana, IL"
99745,02290,,
73106,40109,36420,"Oklahoma City, OK"
79104,48375,11100,"Amarillo, TX"
33066,12011,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
98243,53055,,
67476,20113,32700,"McPherson, KS"
18321,42089,20700,"East Stroudsburg, PA"
37665,47163,28700,"Kingsport-Bristol, TN-VA"
01607,25027,49340,"Worcester, MA"
99758,02290,,
42369,21183,,
92107,06073,41740,"San Diego-Chula Vista-Carlsbad, CA"
37410,47065,16860,"Chattanooga, TN-GA"
98590,53049,,
01907,25009,14460,"Boston-Cambridge-Newton, MA-NH"
12736,36105,33910,"Monticello, NY"
43206,39049,18140,"Columbus, OH"
16677,42027,44300,"State College, PA"
20018,11001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
11413,36081,35620,"New York-Newark-Jersey City, NY-NJ"
15243,42003,38300,"Pittsburgh, PA"
71034,22081,,
36607,01097,33660,"Mobile, AL"
24604,51185,14140,"Bluefield, WV-VA"
90240,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
64128,29095,28140,"Kansas City, MO-KS"
66105,20209,28140,"Kansas City, MO-KS"
36612,01097,33660,"Mobile, AL"
98116,53033,42660,"Seattle-Tacoma-Bellevue, WA"
89420,32021,,
79073,48189,38380,"Plainview, TX"
90018,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
08104,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
24016,51770,40220,"Roanoke, VA"
99620,02158,,
23081,51095,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
89086,32003,29820,"Las Vegas-Henderson-North Las Vegas, NV"
32798,12095,36740,"Orlando-Kissimmee-Sanford, FL"
90002,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
73151,40109,36420,"Oklahoma City, OK"
64110,29095,28140,"Kansas City, MO-KS"
07306,34017,35620,"New York-Newark-Jersey City, NY-NJ"
40514,21067,30460,"Lexington-Fayette, KY"
42410,21107,31580,"Madisonville, KY"
08031,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
44678,39157,35420,"New Philadelphia-Dover, OH"
18102,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ"
90024,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
55435,27053,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
90249,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
73139,40109,36420,"Oklahoma City, OK"
64147,29095,28140,"Kansas City, MO-KS"
99201,53063,44060,"Spokane-Spokane Valley, WA"
06112,09003,,
23250,51087,40060,"Richmond, VA"
80133,08041,17820,"Colorado Springs, CO"
02124,25025,14460,"Boston-Cambridge-Newton, MA-NH"
05058,50017,30150,"Lebanon-Claremont, NH-VT"
12975,36031,,
68508,31109,30700,"Lincoln, NE"
92637,06059,31080,"Los Angeles-Long Beach-Anaheim, CA"
59401,30013,24500,"Great Falls, MT"
60418,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
18509,42069,42540,"Scranton--Wilkes-Barre, PA"
07058,34027,35620,"New York-Newark-Jersey City, NY-NJ"
60302,17031,16980,"Chicago-Naperville-Elgin, IL-IN"
07676,34003,35620,"New York-Newark-Jersey City, NY-NJ"
